videoID;Published_at;Video_title;Description;Channel_title;Channel_subscribers;Tags;View_count;Like_count;Dislike_count;Favorite_count;Comment_count
DruTalDFnHQ;2019-12-11T20:00:02.000Z;SI TE RÍES... MEME PERD0NAS GT #27 | Gameplay Español;Instant Gaming (Juegos PC -70%): https://www.instant-gaming.com/igr/vicio/ Twitch: http://www.twitch.tv/vicioonemoretime Instagram: https://www.instagram.com/vicioomtoficial/ CAMISETAS MOLONAS: https://teespring.com/es/stores/tienda-omt https://www.facebook.com/VicioOMT https://twitter.com/VicioOMT Canal de ROSGAMER: https://www.youtube.com/channel/UCCOJMSONe7sSt6qOikRvO4Q Canal de SrLombard: https://www.youtube.com/channel/UCMsbU4qIDuuhPfZmoDqTojg  Juegos baratos: http://www.instant-gaming.com/igr/vicio/ Mi server de DISCORD: https://discord.gg/vicio Música de mi banda CHUBBY MOSH: https://www.youtube.com/channel/UC55cfLiph-ZThUmQUvTLPsw SPOTIFY: https://open.spotify.com/artist/4cUfEMNmDDUxmeE4KsweiG Instagram de CHUBBY MOSH: https://www.instagram.com/chubbymosh/ Descarga gratis sus álbums: https://archive.org/details/TrilogiaChubbyMosh 2º álbum https://archive.org/details/chubbymoshelsegundo (1º álbum versión Instrumental): https://archive.org/details/JimenezylosSantos/v2 (1º álbum versión con voces): https://archive.org/details/chubbymoshhomonimo  https://www.facebook.com/ChubbyMosh/ https://twitter.com/Chubby_Mosh Otras músicas usadas aquí: https://archive.org/details/freemetalsongsvolume1/v2 https://archive.org/details/DavidFauCasquelcosillabinilla https://archive.org/details/DavidFauCasquelmusicasparami   Si queréis apoyar el canal, aquí podéis aportar lo que queráis: https://streamlabs.com/vicioonemoretime  Mi BANDCAMP (poned 0,00 en el precio, pero BANDCAMP pone un límite de 200 descargas gratuitas al mes, no es culpa mía, pero recordad que arriba tenéis otros links gratuitos): https://bestplugins.bandcamp.com/  Mis aplicaciones para ANDROID y CHROME (creadas por http://www.juegosdesurvival.com/): ANDROID: https://play.google.com/store/apps/details?id=com.mobincube.android.sc_3HN2AH CHROME: http://myapp.wips.com/vicio-one-more-time1  APP gratuita sorteos diarios claves STEAM random: https://play.google.com/store/apps/details?id=com.mobincube.android.sc_3IBP59  Capturado usando STREAM LABS OBS (https://streamlabs.com/slobs/d/3353027), a 1080p, 60 fps.  Mi PC: CPU: i7 6700K (4GHz) RAM: 16 Gigas HyperX Savage DDR4 2133 PC4-17000 Tarjeta gráfica: NVIDIA RTX 2080 Monitor 31.5pulgadas: TCL T32M6C (https://www.gearbest.com/desktop-computer-monitor/pp_614263.html?lkid=11391173) Placa base: GIGABYTE B150 HD3P (http://es.gigabyte.com/) Teclado: OZONE STRIKE PRO (https://www.ozonegaming.com/es/product/strike-pro) Ratón: RAZER DEATHADDER Auriculares Razer Kraken 7.1 V2 (https://www2.razerzone.com/es-es/gaming-audio/razer-kraken-71-v2) Micrófono: ModMic Wireless (es independiente de los auriculares, se pega en cualquier auricular o superficie https://antlionaudio.com/products/modmic-wireless) Torre: Hummer ZX Webcam: Logitech Brio Silla: DXRacer Racing Pro (https://www.dxracer-europe.com/formula-series/dxracer/formula-f08-no);Vicio ONE MORE TIME!!!!;-1;gameplay,español,vicio,one more time,omt,gameplay español,castellano,video,youtube,mejores momentos,risas,risa,lol,ries,personaje,emision,vicio one more time,meme,memes,2019,compilation,si te ries,meme perdonas,meme perd0nas,pierdes,si te ries pierdes,you laugh you lose,dont laugh,you lauhg,you lose,memes que,memes that,vicio memes,memes vicio,reddit,top,momos,gatitos,gatos;46407;4201;4201;0;197
6ENbhJrntNs;2019-12-10T21:16:43.000Z;Elimi Bırakma 57. Bölüm;Elimi Bırakma 57. Bölüm Özeti:  Azra'nın hastalığı kritik bir noktaya gelmiştir… Cenk belki de hayatının en zorlu kararını vermek zorundadır. Bu güne kadar bu yükü tek başına omuzlayan Cenk daha fazla dayanamaz ve tüm gerçeği ailesiyle paylaşır… Artık tüm aile Azra için beraber mücadele edecektir…   Şirin ve Ersoy giderek yakınlaşmaktadırlar. Ama hissettiklerini birbirlerine açıkça itiraf edemezler. Henüz kendilerinden bile aşklarını saklayan ikili konaktakilerden bunu gizleyemeyecek ve en olmadık kişiye, Feride'ye yakalanacaklardır…   Araları bozuk olsa dahi Barış'ın aniden ortadan kaybolması Sumru'yu şüphelendirir. Gürkan'ın yaptığı açıklama da ikna etmez onu. Barış'la ilgili gerçeği öğrenmek için araştırmaya başlayan Sumru'nun bulduğu şeyler onu çok şaşırtacaktır… #SeniSevdiğimİçin  #Elimi Bırakma, her salı yeni bölümleri ile saat 20.00'de #TRT1'de.    Elimi Bırakma tüm bölümler için tıklayın…http://bit.ly/ElimiBirakmaBolumler Elimi Bırakma fragmanlar için tıklayın… http://bit.ly/ElimiBirakmaFragmanlar Elimi Bırakma' Resmi Facebook Sayfası (Official Facebook Page): https://www.facebook.com/elimibirakmatv Elimi Bırakma Resmi Twitter Sayfası (Official Twitter Page): https://twitter.com/elimibirakmatv Elimi Bırakma Resmi Instagram Sayfası (Official Instagram Page): https://www.instagram.com/elimibirakmatv/ Elimi Bırakma Resmi YouTube Kanalı (Official YouTube Page): http://bit.ly/ElimiBirakmaYouTube;Elimi Bırakma;-1;Elimi bırakma,elimi bırakma 57,elimibırakma57,elimi bırakma 57 izle,elimi bırakma 57 bölüm,elimi bırakma 57 bolum,elimi bırakma 57. Bölüm,elimi bırakma 57. Bolum,elimi bırakma yeni,elimi bırakma yeni bölüm izle,elimi bırakma 57 fragman,elimi bırakma yeni fragman izle,elimi bırakma azcen,elimi bırakma Azra cenk,elimi bırakma Azra,elimi bırakma cenk,57 bölüm full izle,trt1,trt1 izle,dram,aşk,ihanet,entrika,elimi birakma 58 fragman;656215;6410;6410;0;655
c0QfjP5Qi2g;2019-12-11T15:03:23.000Z;QUIMICO ULTRA MEGA ACEPTA EL RETO DE SHELOW SHAQ!!! TIRA VERSOS LETALES!!!;Bienvenidos a  Alofoke Radio Show  en donde podrás disfrutar de las mejores entrevistas exclusivas ORIGINALES & ÚNICAS. Análisis y debates de interés general.  Suscribete y activa la campana de notificaciones!;Alofokeradioshow;-1;Alofoke,Music,Rap,Dembow,Dominicano,Musica Urbana,Tecnologia,Consejos,Mark,Prank,Camara,Oculta,Tiradera,Humor,Fashion,Moda,Aceite,en,la,cintura,Reggaeton,Arcangel,Ozuna,Nicky,Jam,Trap,Anuel,AA,Maluma,El,Alfa,Mayor,Clasico,Bad,Bunny,Bryant,Myers,De,La,Ghetto,Zion,Lennox,Wisin,Yandel,Brytiago,Noriel,Luisito,Comunica,SantiagoMatias,UnSoloMovimiento,CaraacaraDotolNastra,ElMañaneroTV,DjTopo,SomosTopoPoint,SinFiltroRadio,ElMoluscoTV;259513;16130;16130;0;3074
fIxvO4ue4Ow;2019-12-10T19:38:51.000Z;El PROBLEMA del CAMBIO CLIMÁTICO: un enfoque DISTINTO - VisualPolitik;Nos hemos acercado a la conferencia mundial sobre el cambio climático que se celebra en Madrid en 2019 para conocer mejor qué está ocurriendo con el cambio climático y poder responderos en este vídeo a preguntas clave como:  ¿Qué es exactamente el cambio climático? ¿Qué riesgos plantea? ¿En qué situación nos encontramos? Y la más importante de todas, ¿Cómo podemos enfrentarnos a él?  Evidentemente en este vídeo no vamos a ocuparnos de la parte científica… No tendría ningún sentido, no es a lo que nos dedicamos.   Sobre esta cuestión podéis encontrar un montón de videos en YouTube de creadores que en ese ámbito son mucho mejores que nosotros.   Así que lo que vamos a hacer en este vídeo es centrarnos sobre todo en el siguiente paso, en la parte política y en la parte económica. Es decir en la toma de decisiones.   Vídeos interesantes:  ¿Se HUNDIRÁN los PAÍSES BAJOS?: https://youtu.be/_ynW_i-Vdrs  ALEMANIA ¿Apagón NUCLEAR definitivo?: https://youtu.be/0W3j9T7rXbg  ¿Es NORUEGA un país ADICTO al PETROLEO?: https://youtu.be/yYv-8_YJAxQ   Y si quieres saber más sobre el Cambio Climático desde una perspectiva estrictamente científica no te pierdas los vídeos de @QuantumFracture -- https://youtu.be/kHb4XY5VLVc   ¡Apóyanos en Patreon!: https://www.patreon.com/VisualPolitik  → ¡Visita nuestro canal!: http://bit.ly/1Wl5TDd  ¡Síguenos en nuestras redes sociales!  ▲ FACEBOOK: http://www.facebook.com/VisualPolitik ▲ INSTAGRAM: https://www.instagram.com/visualpolitik/ ▲ TWITTER VisualPolitik:  http://twitter.com/visualpolitik ▲ TWITTER Fonseca: http://twitter.com/Sr_Fonseca ▲ TWITTER Enrique CB: http://twitter.com/ecbueno ▲ TWITTER Alberto: http://twitter.com/albertorfc;VisualPolitik;-1;visualpolitik,cambio climático,cop,cop25,chile,madrid,calentamiento global,negacionistas,contaminación,amenaza climática,emergencia climática,el problema del capitalismo,fallos de mercado,neoliberalismo,iberdrola,energía nuclear,energías renovables,la verdad del cambio climático,carbon,co2,china,Estados unidos,los países más contaminantes,los países qué más contaminan;166275;9780;9780;0;1976
wlt6xdBt4s4;2019-12-11T20:35:53.000Z;Ariann - All I Want For Christmas is You - Mariah Carey COVER;Un bonito cover de #Alliwantforchristmasisyou de #mariahcarey que esperamos que a todos os encante tanto como a mi. Os quiero millones!!  Productor video @daiseukeoficial  Producción de videoclip: @sabrinlemus .  Ayudante de producción: @manelcabero .  📸: @rborjasl  Estilismo: @cortomalteseboutiques .  Making off: @cesar_abril_ .  Bailarinas: Ainhoa, Valeria, Gabriela y Nayara Millones de gracias a todos los niños que participaron en el videoclip.   Sígueme en mis redes sociales:    Connect with Arian Music:   https://twitter.com/Ariannmusic   http://instagram.com/ariannmusic    http://instagram.com/ariannmusic2_   https://www.facebook.com/ariannmusic   http://musical.ly/ariannmusic   http://LIKE/ariannmusic   http://21buttons/ariannmusic1   http://ariannmusic.blogspot.com.es/   https://plus.google.com/1029555748423...   http://www.mtv.com/artists/ariann/   http://www.famousbirthdays.com/people...   https://es.linkedin.com/in/ariann-mus...   https://vine.co/Ariann.Music      Consultas de negocios o prensa: ariann.music@gmail.com   Si queréis enviarme alguna carta o algo podéis hacerlo a la siguiente dirección:   ARI   Apartado de Correos, 7   38111 Santa Cruz de Tenerife   ESPAÑA;Ariann Music;-1;ariann music,ariann,all i want for christmas is you remix,all i want for christmas,mariah carey christmas,mariah carey,mariah carey christmas letra,merry christmas,christmas music,canciones de navidad,artista española,mariah live,Mariah Carey official,always be my baby,Mariah Carey lyrics,christmas songs for kids,christmas songs,christmas songs 2019,holiday music,holiday music playlist,All I Want For Christmas Is You,Columbia;43341;6747;6747;0;1057
DaiW-N3S7NU;2019-12-11T14:09:24.000Z;وأخيرا..مي حليمة جارة الميلودي تخرج عن صمتها: أنا لي كنت تانشد ليه بنتو أمنية وتاتبقى تلعب مع ولادي;كشفت سيدة في تصريح خصت به قناة شوف تيفي أن الشابة أمنية هي ابنة عادل الميلودي الحقيقية وذلك بعدما صرح لها الأخير قبل سنوات بذلك.    قناة شوف تيفي هي أول تلفزة إلكترونية تختص بأخبار المغرب، شاملة، مستقلة، تعنى بأخبار اليوم والقضايا السياسية والاقتصادية والاجتماعية والثقافية والرياضية.. تواكب آخر الأخبار المغربية ومختلف الأحداث من قلب الحدث بالصوت والصورة، عبر طاقم صحفي شاب متميز ولوجيستيك جد متطور مسؤول عن برامج إخبارية عديدة كتلفزة الواقع وآراء الشارع ونسولو الناس.. كما تتوفر على استوديو من الطراز العالي يتم إنتاج نشرات شوف الصحافة والحصاد اليومي وخبر اليوم، الأستوديو يتضمن آخر أنواع التجهيزات والكاميرات الرقمية، استضافت من خلاله مختلف الشخصيات الشهيرة، مغربيا، عربيا وعالميا.  اشترك في القناة الرسمية لشوف تيفي:  http://bit.ly/2aYOdAx  Chouftv - شوف تيفي شوف تيفي أول تلفزة إلكترونية بالمغرب  ChoufTV  Site Web Officiel:  http://ChoufTV.ma Page Facebook: https://facebook.com/ChoufTV.Maroc Compte Twitter: https://twitter.com/ChoufTVMa Page Google+: https://plus.google.com/+ChoufMedia Chaine Youtube: https://youtube.com/ChoufMedia #chouftv #maroc #casablanca;Chouftv - شوف تيفي;-1;شوف تيفي,chouf tv,تلفزة القرب,تلفزة الواقع,Chouf tv youtube,choftv,سيدة,شاهدة,فتاة,أمنية,ميلودي,محاكمة;203115;3381;3381;0;393
iejhdJgdw18;2019-12-11T16:46:43.000Z;Mama tinerei vândute unui irakian, asaltată cu întrebări din partea Marei Bănică și Mirelei Vaida;O tânără o acuză pe cea care a născut-o că a vândut-o! Atenţie, când fata avea doar 12 ani. Se pare că femeia ar fi dat-o pe copilă unui bărbat originar din Irak. Femeia a fost asaltată cu întrebări din partea Marei Bănică și Mirela Vaida:  Vreau să plec, trebuie să ajung la muncă  #AccesDirect #Antena1  ➠ Abonează-te la canalul nostru: https://goo.gl/t89bMW Urmăreşte „Acces Direct” şi pe: ➠ TV Antena 1, de luni până vineri, de la ora 17:00. ➠ Site: https://a1.ro/acces-direct/ ➠ liveVIDEO şi emisiunea integrală, doar pe https://goo.gl/enb59R ➠ Facebook: https://www.facebook.com/accesdirect  YouTube network: Antena TV Group;Acces Direct;-1;monden,mama,tanara,irakian,intrebari,mara banica,mirela vaida,munca,Acces Direct,Antena 1,Mirela Vaida,Mirela Boureanu Vaida,asaltata,acuzatii;54476;435;435;0;116
2gaqiJxqb4E;2019-12-11T13:11:32.000Z;COLGADOS DEL ARO T5 - La entrevista: Sergio Sauca - Semana 14 #CdA164;De nuevo un periodista deportivo  de raza  visita Colgados del Aro. Muchas experiencias e historias vividas a lo largo de su carrera. Hoy comparte algunas con todos nosotros;Colgados del Aro by Endesa;-1;Colgados del Aro,Basket Lover,Juanma Iturriaga,Antoni Daimiel,Sergio Sauca;18473;474;474;0;103
KDb98LQCR_4;2019-12-11T17:00:05.000Z;DANCE - SI TE VAS - OZUNA & SECH;Hola Hola Hola Tod@s!   Esperamos que os guste este baile de la canción  SI TE VAS de OZUNA & SECH.  Canción: Si Te Vas Artistas: Sech, Ozuna   Song: Si Te Vas Singer: Sech, Ozuna     #Alexity #Sech #Ozuna #SiTeVas  Family Goals Baile Moderno  Dancehall  Reggaeton Viral Dance  Choreo  Choreography   SUSCRÍBETE A NUESTROS CANALES:    ALEXITY https://www.youtube.com/channel/UCHUldXV60KvBeynShD7Y-nA   LOS TEDDIES https://www.youtube.com/channel/UCxIbk_1uxXiu4dCetsmGYlg   INSTAGRAM: mamaalexia_pg_oficial  https://www.instagram.com/mamaalexia_...   alexity_world  https://www.instagram.com/alexity_world/   brendadd  https://www.instagram.com/brendadd/?h...   TIK TOK: alexity   TRILLER: Alexity   CONTACTO: info@alexiacastillo.com;ALEXITY;-1;Ozuna,Alexity,Si Te Vas,Si Te Vas Ozuna Sech,Canción Si Te Vas,song Si Te Vas,canción Ozuna,dance si te vas,baile si te vas,baile ozuna,dance Ozuna,choreo Ozuna,tutorial de baile,choreography si te vas,Reaggeton,viral dance,dance kids,baile moderno,family goals,family moments,baile niños,bailes reaggeton,Sech,canción Sech,song Sech,canciones Ozuna;65796;4350;4350;0;0
TU1FI7W8yAs;2019-12-11T17:52:29.000Z;YA ERA HORA DE COMPRARME ESTO...;Recibe 1000$US gratis al cuenta demo en Binatex: http://bit.ly/2WDsdCU   ★  Instagram: https://instagram.com/bymicz/    CANCIONES / SONGS: NIVIRO - Voices In My Head [NCS Release] Music provided by NoCopyrightSounds. Watch: https://youtu.be/74QBQr4x3oo Free Download / Stream: http://ncs.io/VoicesInMyHead                CONTACTO: markos96micz@hotmail.com;Markos MicZ;-1;gta v misterios,curiosidades,gta,mitos y leyendas en gta v,markos micz,micz,markos micz coche,s3 8l,a3 8l,mi coche real,coches de subs,camara sony 5100;17106;965;965;0;79
TgbdejsMhxk;2019-12-10T22:30:02.000Z;Todos los SECRETOS y MISTERIOS que debes saber Sobre el Cometa Interestelar 2I/Borisov;Uno de los descubrimientos más impactantes de todo el año 2019, es 2I/Borisov, el segundo objeto interestelar, es decir, el segundo objeto que sabemos que no procede de nuestro sistema solar. Al igual que el primero, que fue el famoso Oumuamua, tiene secretos y misterios que debemos conocer…  ¿Es peligroso? ¿De dónde viene? ¿hacia dónde va? ¿Se podrá ver en el cielo? ¿Cómo es por dentro? ¿Cómo es su tamaño? ¿Qué se esconde en su interior?  ►Atraviesa lo desconocido: https://www.youtube.com/c/Atraviesalodesconocido ►Mi canal de noticias: https://www.youtube.com/user/noticiasasombrosas ►Atraviesa lo desconocido LIVE: www.youtube.com/channel/UCVClZUzpqGmMcAOD6c-Q3cw ►Mi Web: http://atraviesalodesconocido.blogspot.com.es/  ★↓Sígueme en mis redes sociales↓★  Google Plus: https://plus.google.com/+FonRamos Facebook: https://www.facebook.com/Atraviesalodesconocido Twitter: https://twitter.com/AtraviesaLoDesc Dailymotion: http://www.dailymotion.com/Atraviesalodesconocido  Atribuciones de imágenes usadas:  (Pieter van Dokkum, Cheng-Han Hsieh, Shany Danieli, Gregory Laughlin) NASA, ESA y D. Jewitt (UCLA) Cometa C / 2019 Q4 (Borisov): El Telescopio Gemini Norte ha capturado un cometa en multicolor (Imagen: Observatorio Gemini / NSF / AURA) ESO/M. Kornmesser / nagualdesign / Luis Calçada / LL Christensen.  Más información y fuentes: https://spacein3d.com/asteroid/c2019q4  https://cometografia.es/tag/2i-borisov/  https://www.scientificamerican.com/article/two-interstellar-intruders-are-upending-astronomy/  https://news.yale.edu/2019/11/26/new-image-offers-close-view-interstellar-comet  https://arxiv.org/abs/1910.12785  https://arxiv.org/abs/1909.12144  https://arxiv.org/abs/1910.03222;Atraviesa lo desconocido;-1;2I/Borisov,C/2019 Q4 (Borisov),interestelar,NASA,ESA,cometa interestelar,objeto interestelar,Gennady Borisov,visitante interestelar,Oumuamua,Kruger 60,Atraviesa lo desconocido;82646;5844;5844;0;388
oew9wpBhNc8;2019-12-10T16:04:30.000Z;Rochy RD ❌ Pablo Piddy ❌ Chimbala ❌ Chuky De Lewa  - ADETO  QUE TE SALE| Video Oficial;#RochyRD #Chimba #pablopiddy #chukydelewa #DEMBOW''  mp3 https://bit.ly/345OiZP  Síguenos Rochy RD en: Facebook: https://www.facebook.com/rochyrdd Instagram: https://www.instagram.com/rochyrd Soundcloud: https://soundcloud.com/rochyrd  #RochyRD #Teamwawawa #Rochi LINK DE DESCARG CLICK https://bit.ly/2GNtuO2;Rochy RD;-1;rochyrd,rochird,rochy,wawawa,teamwawa,DEMBOW,DEMBOW NUEVO;769711;49055;49055;0;3279
